,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
1887,0.602,0.275,230307.0,0.276,0.00167,9.0,0.121,1.0,-11.395,68.764,3.0,0.0321,0.195
1888,0.638,0.714,182613.0,0.533,1.73e-06,4.0,0.162,1.0,-10.405,118.106,4.0,0.0293,0.631
1889,0.646,0.45,215000.0,0.349,8.18e-05,10.0,0.09,1.0,-11.13,162.989,4.0,0.0293,0.616
1890,0.0109,0.587,219840.0,0.694,0.0,7.0,0.0709,0.0,-6.374,79.977,4.0,0.0389,0.183
1891,0.0321,0.557,220187.0,0.868,3.33e-06,4.0,0.129,1.0,-5.495,131.927,4.0,0.0369,0.543
1892,0.512,0.547,227560.0,0.491,0.0233,11.0,0.112,0.0,-10.57,149.025,4.0,0.0286,0.435
1893,0.000199,0.508,222640.0,0.894,0.00135,1.0,0.476,1.0,-4.664,139.944,4.0,0.0779,0.248
1894,0.00686,0.57,235800.0,0.733,0.000131,2.0,0.21,1.0,-7.194,109.97,4.0,0.0306,0.334
1895,0.0368,0.724,180827.0,0.782,0.0,2.0,0.196,0.0,-7.407,128.01,4.0,0.0334,0.797
1896,0.165,0.437,185660.0,0.368,2.48e-06,10.0,0.122,1.0,-7.661,85.193,1.0,0.0277,0.113
1897,3.74e-05,0.559,200667.0,0.967,0.276,10.0,0.328,0.0,-3.157,133.992,4.0,0.0777,0.806
1898,0.166,0.572,267040.0,0.526,0.0324,2.0,0.101,1.0,-8.123,134.065,3.0,0.0254,0.353
1899,0.0192,0.712,210360.0,0.887,1.11e-05,2.0,0.0597,1.0,-5.049,98.036,4.0,0.144,0.63
1900,0.005,0.56,208000.0,0.953,1.6e-05,7.0,0.226,0.0,-2.372,111.911,4.0,0.0851,0.519
1901,0.00967,0.49,288013.0,0.903,0.0,7.0,0.334,1.0,-3.683,114.191,4.0,0.339,0.325
1902,0.0205,0.541,197600.0,0.911,0.00155,1.0,0.275,0.0,-3.6,145.057,4.0,0.0631,0.563
1903,0.00213,0.696,176507.0,0.87,0.000229,2.0,0.0525,1.0,-3.566,117.998,4.0,0.0487,0.876
1904,0.547,0.384,268880.0,0.424,0.000524,1.0,0.0866,1.0,-6.16,163.623,4.0,0.0261,0.177
1905,0.000821,0.343,217440.0,0.89,0.0,7.0,0.0912,1.0,-5.759,100.061,4.0,0.0655,0.525
1906,0.00803,0.638,221027.0,0.709,1.59e-06,7.0,0.335,0.0,-5.464,143.984,4.0,0.039,0.913
1907,0.0829,0.577,236293.0,0.839,1.62e-06,0.0,0.0999,1.0,-3.535,132.063,4.0,0.0394,0.423
1908,0.0191,0.434,183507.0,0.912,0.278,9.0,0.326,1.0,-5.148,119.729,4.0,0.0451,0.315
1909,0.343,0.317,487506.0,0.666,0.0,9.0,0.314,1.0,-5.809,135.784,4.0,0.0365,0.179
1910,0.0884,0.769,191553.0,0.71,0.0561,9.0,0.0678,0.0,-5.223,88.788,4.0,0.0745,0.64
1911,0.014,0.601,246533.0,0.928,0.000113,7.0,0.151,0.0,-4.38,115.999,4.0,0.0481,0.625
1912,0.0521,0.573,219080.0,0.848,0.0,7.0,0.25,1.0,-2.742,112.084,4.0,0.057,0.561
1913,0.391,0.554,229573.0,0.496,0.0,10.0,0.109,1.0,-7.266,132.078,4.0,0.0281,0.351
1914,0.429,0.465,227291.0,0.854,0.0,7.0,0.618,1.0,-7.564,85.126,4.0,0.377,0.199
1915,0.00356,0.528,276560.0,0.775,0.542,1.0,0.778,1.0,-4.877,140.015,4.0,0.0285,0.261
1916,0.193,0.439,219347.0,0.746,3.05e-05,2.0,0.173,1.0,-5.78,109.309,4.0,0.0469,0.817
1917,0.0371,0.72,172559.0,0.759,0.0228,0.0,0.101,1.0,-7.774,101.317,4.0,0.0804,0.61
1918,0.523,0.576,224827.0,0.597,0.0,2.0,0.369,1.0,-7.256,83.052,4.0,0.0241,0.414
1919,0.0476,0.878,204093.0,0.746,0.0,11.0,0.154,1.0,-4.281,111.996,4.0,0.0451,0.792
1920,0.00722,0.517,198267.0,0.702,0.0,3.0,0.0896,1.0,-6.763,83.873,4.0,0.0247,0.414
1921,0.197,0.83,244081.0,0.789,1.52e-06,11.0,0.491,0.0,-6.042,124.024,4.0,0.0706,0.815
1922,0.137,0.501,259507.0,0.877,0.0,6.0,0.309,1.0,-6.369,96.993,4.0,0.0484,0.268
1923,0.00188,0.577,260000.0,0.773,0.0522,1.0,0.0809,1.0,-2.879,130.001,4.0,0.0766,0.292
1924,0.02,0.765,197760.0,0.695,0.0437,2.0,0.13,1.0,-6.57,159.865,4.0,0.342,0.7
1925,0.361,0.731,265840.0,0.612,1.01e-05,10.0,0.102,1.0,-3.28,96.012,4.0,0.0256,0.867
1926,0.0942,0.572,237693.0,0.724,0.0,7.0,0.239,1.0,-5.976,128.055,4.0,0.0323,0.444
1927,0.701,0.671,153667.0,0.499,1.12e-05,7.0,0.0579,1.0,-6.556,153.957,3.0,0.0348,0.966
1928,0.00026,0.389,220918.0,0.698,0.216,8.0,0.135,0.0,-7.214,90.853,4.0,0.0314,0.405
1929,0.00296,0.36,224760.0,0.984,0.0,1.0,0.301,0.0,-3.156,164.935,4.0,0.223,0.503
1930,0.000431,0.42,297827.0,0.899,0.000245,11.0,0.23,0.0,-5.446,132.016,4.0,0.0745,0.193
1931,0.675,0.752,303800.0,0.315,7.66e-05,5.0,0.129,1.0,-7.459,109.614,4.0,0.0323,0.524
1932,0.921,0.376,330467.0,0.185,2.54e-05,3.0,0.128,1.0,-13.929,138.103,3.0,0.0315,0.461
1933,0.0553,0.425,239973.0,0.862,0.0,9.0,0.221,1.0,-3.996,164.044,4.0,0.0659,0.459
1934,0.222,0.624,230627.0,0.597,0.0,10.0,0.111,1.0,-6.523,138.22,4.0,0.0264,0.358
