,Track_ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence
166,4a9i7rCLfPjbS1sNamZeQN,63,7.19e-05,0.543,201667.0,0.808,0.00336,10.0,0.114,1.0,-5.484,95.19,4.0,0.0407,0.472
167,1ubvV5ECkm6nSI6g1HmbBK,61,0.166,0.589,403920.0,0.47,1.45e-06,4.0,0.112,1.0,-5.32,119.386,3.0,0.028,0.102
168,2MVwrvjmcdt4MsYYLCYMt8,61,0.00121,0.504,211080.0,0.705,4.12e-06,6.0,0.453,0.0,-6.179,108.965,4.0,0.0665,0.567
169,4h0EXpatqJImv4VRgvX6po,61,0.57,0.371,367133.0,0.341,3.09e-05,10.0,0.101,1.0,-9.475,89.038,1.0,0.0319,0.196
170,1t2hJFgJyUPD2crOafMUEk,62,0.437,0.691,242840.0,0.454,0.00227,6.0,0.0783,1.0,-9.13,135.839,4.0,0.0256,0.35
171,1wFRkVclQWfMQQcaVLjmBE,63,2.1e-05,0.425,219107.0,0.936,0.0,8.0,0.926,0.0,-5.52,158.046,4.0,0.0829,0.417
172,4Zcz6saEkOII3PlXd9gN3o,68,0.243,0.609,215960.0,0.679,0.0,0.0,0.199,1.0,-4.545,122.034,4.0,0.0312,0.487
173,7swocJUCUWTCiRUAU9oerC,64,0.134,0.636,175334.0,0.466,0.942,4.0,0.156,1.0,-15.534,136.206,4.0,0.0317,0.296
174,6sQH5GFuqhvemSdP2oOfRi,63,0.177,0.837,236093.0,0.42,0.0,8.0,0.356,1.0,-5.158,123.157,4.0,0.0629,0.143
175,21nf6u3sQbfViHX7wNZmhK,60,0.191,0.646,249067.0,0.758,0.097,10.0,0.103,1.0,-4.34,91.998,4.0,0.0314,0.424
176,7h70RTLbnhDyPGXjl3iEhh,63,0.0298,0.581,236440.0,0.717,0.000186,4.0,0.243,1.0,-4.433,107.884,4.0,0.0318,0.316
177,0jqblvsI9LBY4irmLVqqEO,66,0.00267,0.567,245573.0,0.946,0.0,2.0,0.0567,0.0,-3.973,94.985,4.0,0.0935,0.699
178,6XAA7T9VHcqKQSzjmXAJ8o,67,0.0328,0.496,318360.0,0.785,0.0,7.0,0.0941,1.0,-3.472,170.02,4.0,0.306,0.357
179,68pE8830rWrd5LSSfKcRqn,72,0.0374,0.647,182880.0,0.477,9.54e-06,0.0,0.127,1.0,-8.157,112.041,4.0,0.0342,0.793
180,2mei1NCzlPpkh98PzEqc4N,68,0.958,0.204,117818.0,0.0228,0.945,0.0,0.114,1.0,-16.438,70.874,5.0,0.0446,0.0676
181,5UzU0qw21okODBNUnxptVo,61,0.186,0.879,193733.0,0.567,0.0,7.0,0.622,1.0,-6.509,112.473,4.0,0.0588,0.948
182,0kOG4bwpKgRlcJw1NA6csR,60,0.0981,0.476,252480.0,0.652,0.0,9.0,0.0923,1.0,-5.783,145.356,4.0,0.0277,0.557
183,2e9EZ2V5QGGZPMJacO3y0Y,61,0.138,0.705,250493.0,0.702,0.0,0.0,0.364,0.0,-4.783,140.059,4.0,0.108,0.771
184,3eR3lWuvQqOzhTn91nbRCa,63,0.0128,0.554,163280.0,0.824,0.000802,5.0,0.476,1.0,-5.897,168.956,4.0,0.0496,0.963
185,4iYQUKxKwOOm6X2R7ALPix,61,0.361,0.606,228493.0,0.497,0.0,1.0,0.106,1.0,-5.005,125.059,4.0,0.0278,0.18
186,60TThBDrPpek5k520l0W0L,64,0.000278,0.462,294066.0,0.599,0.000441,11.0,0.0909,0.0,-5.735,123.938,4.0,0.0375,0.173
187,0DQd0tWurMHUAv0cMnDELH,66,0.143,0.737,205267.0,0.82,9.16e-05,9.0,0.129,1.0,-2.085,127.998,4.0,0.0291,0.914
188,62EcdBCqjB62CxnhgBkkJT,60,0.0227,0.401,289653.0,0.802,0.0,9.0,0.338,1.0,-5.278,191.093,4.0,0.0294,0.849
189,1WtTLtofvcjQM3sXSMkDdX,62,0.00248,0.785,201587.0,0.498,1.23e-06,1.0,0.224,1.0,-6.977,143.96,4.0,0.0533,0.418
190,4BXkf6yww23Vdju7E1fUrn,63,0.74,0.587,259453.0,0.35,0.0,2.0,0.156,1.0,-10.954,74.479,4.0,0.0318,0.17
191,3lFGBrRWUxpTfhhq6lGBRw,64,0.52,0.711,161907.0,0.803,8.37e-06,0.0,0.0987,1.0,-4.58,182.92,4.0,0.124,0.787
192,0o9Vr0BGIQPh32staLHcuU,65,0.102,0.569,187524.0,0.721,3.38e-05,10.0,0.205,1.0,-5.889,180.06,4.0,0.0375,0.927
193,3XQY8kDjI8LARMIC9xkxQk,61,0.198,0.611,246387.0,0.66,0.0,11.0,0.365,1.0,-5.883,71.544,4.0,0.0839,0.583
194,6hPSal3ragmfUt1I5mKZjn,62,0.547,0.614,210587.0,0.785,0.844,6.0,0.348,0.0,-8.224,180.036,4.0,0.0673,0.853
195,0TCt7OFRdD8PQ6vTRQxNgQ,63,0.639,0.604,191413.0,0.541,0.0,1.0,0.169,0.0,-7.378,134.326,4.0,0.0915,0.892
196,5EhzE6HJaCcLFrf5rPqvpk,73,0.0824,0.332,205160.0,0.592,0.0,1.0,0.109,1.0,-6.127,170.391,3.0,0.0371,0.31
197,7CZiLgkiVHhFcDkI2Y4lZ4,60,0.129,0.445,256440.0,0.631,0.0,11.0,0.0911,1.0,-4.798,143.846,4.0,0.0304,0.152
198,3uYm4MtU6jUQft2DtGqEoZ,63,0.0353,0.667,202807.0,0.922,0.0,4.0,0.364,0.0,-4.857,108.952,4.0,0.128,0.509
199,24DefNCFiWTP8OjYWiXuYe,60,0.095,0.709,240760.0,0.599,0.0,7.0,0.0973,1.0,-3.734,118.975,4.0,0.0304,0.735
200,3bdqdxoWXP3z0KuDt0o4Cn,62,0.000892,0.273,229120.0,0.973,0.0,1.0,0.388,0.0,-3.324,133.428,4.0,0.0807,0.179
201,5cwN1htZyoWqZCc33f3RfE,64,0.0672,0.61,232200.0,0.638,6.59e-06,0.0,0.283,1.0,-6.574,79.955,4.0,0.0238,0.603
202,3n9ABQpqK6EgaOPEtfzD4I,64,0.844,0.523,152893.0,0.616,0.0,4.0,0.936,1.0,-6.167,85.531,4.0,0.0566,0.703
203,4NVyzvWl5fzzaLUpMFQlzT,59,0.208,0.589,300493.0,0.542,0.0,10.0,0.0819,1.0,-5.055,83.985,3.0,0.0228,0.36
204,1Uy7p71RYE0uRvA6Kirr3O,72,0.7,0.581,237640.0,0.43,0.0,4.0,0.12,0.0,-4.817,81.969,4.0,0.0333,0.609
205,6Iocm6VMu6bVNYwiDoyQFW,69,0.158,0.392,238693.0,0.839,0.0,7.0,0.3,1.0,-1.921,168.001,4.0,0.193,0.232
206,01ZepwW5W3Z4fwl4bzaHyY,59,0.00507,0.493,225747.0,0.843,0.0,8.0,0.13,0.0,-5.924,158.028,4.0,0.0707,0.523
207,14LtANuaslKWyYbktUrHBU,59,0.0739,0.455,352187.0,0.623,0.000424,8.0,0.146,1.0,-3.878,163.893,4.0,0.0288,0.208
208,6ZFbXIJkuI1dVNWvzJzown,71,0.178,0.286,275556.0,0.0968,0.696,7.0,0.0861,1.0,-16.806,62.881,4.0,0.0323,0.0395
209,2PJhATOD9dWsevezmfjoMA,66,0.678,0.809,300000.0,0.668,0.0147,7.0,0.0865,1.0,-6.936,119.976,4.0,0.219,0.636
210,0aPZbnkMoWJaJ5CNVLCj8S,69,0.199,0.552,232720.0,0.603,0.0,8.0,0.151,1.0,-5.71,139.908,4.0,0.0334,0.231
211,4u5xLMRN0dgKBFFN8FiNgv,70,0.257,0.676,216787.0,0.91,0.0,9.0,0.153,1.0,-5.096,120.022,4.0,0.132,0.716
212,7gUpO6td4OOnu0Lf9vhcIV,60,0.0283,0.683,211800.0,0.789,0.0492,8.0,0.112,0.0,-6.132,120.013,4.0,0.0353,0.809
213,7LrZ3SczM7zlUkVlhevPp2,60,0.0795,0.64,172227.0,0.6,1.5e-06,11.0,0.106,1.0,-8.534,84.969,4.0,0.0318,0.593
214,2nZ33CKRbgpJQJJQKHuGXb,66,0.00252,0.537,227213.0,0.893,0.0211,0.0,0.0636,1.0,-5.459,183.78,4.0,0.0893,0.499
215,0BenZn1xELuxhb7Pjwyjxv,74,0.0373,0.73,237973.0,0.863,0.0,1.0,0.491,1.0,-5.082,170.014,4.0,0.154,0.818
216,1nrXPF5szKZhHr0iANiPcS,62,0.826,0.55,98320.0,0.332,0.0,1.0,0.206,1.0,-10.683,110.539,3.0,0.175,0.552
217,1CdqVF1ywD0ZO1zXtB9yWa,60,0.00155,0.666,186267.0,0.899,0.0,8.0,0.0677,1.0,-4.676,122.05,4.0,0.028,0.629
218,7B2ETOSXeXPfWQl4gLjcat,60,0.159,0.684,214107.0,0.715,0.0,6.0,0.181,1.0,-6.132,96.018,4.0,0.0336,0.564
219,3PY88239tYBnAv5LQoU2oY,59,0.0301,0.657,273587.0,0.785,4.62e-06,3.0,0.0927,1.0,-8.428,127.987,4.0,0.037,0.769
220,1D27z8xNzjW0Mwwt1NCWhJ,59,0.57,0.371,367133.0,0.341,3.09e-05,10.0,0.101,1.0,-9.475,89.038,1.0,0.0319,0.196
221,1U4mweNwisxNj23ffuC9gO,59,0.0813,0.426,305520.0,0.862,0.0,2.0,0.34,1.0,-5.979,100.3,5.0,0.597,0.332
222,11UaQaEp2LvdspTyyuE3ur,59,0.0826,0.436,242080.0,0.95,1.08e-06,5.0,0.149,1.0,-2.627,162.088,4.0,0.057,0.352
223,7hZuICN5eaCuQyp443RCt6,59,0.166,0.589,403920.0,0.47,1.45e-06,4.0,0.112,1.0,-5.32,119.386,3.0,0.028,0.102
224,7g13jf3zqlP5S68Voo5v9m,59,0.00202,0.573,278080.0,0.926,0.0117,6.0,0.127,1.0,-6.045,117.047,4.0,0.0342,0.219
225,75fDVecaFMegTxBhb4ceqL,62,0.0613,0.764,165911.0,0.719,0.0,10.0,0.0982,0.0,-6.939,106.96,4.0,0.0769,0.452
226,3MGJF1CDFGfjXESL2Heva0,66,0.0412,0.565,213413.0,0.646,0.0,7.0,0.362,1.0,-4.749,91.973,4.0,0.0335,0.481
227,4WnY4W5KrqglCdIus8X9Bo,58,0.022,0.49,286520.0,0.716,0.00048,4.0,0.0526,1.0,-6.681,74.988,4.0,0.0441,0.288
228,7lxADouiWFkwR7ZV2GKUcH,59,0.117,0.529,293027.0,0.67,0.0,2.0,0.334,1.0,-4.663,141.893,4.0,0.0303,0.286
229,3pkzJjJXfdDjhpXx639MIH,59,0.0862,0.68,243520.0,0.849,0.00013,1.0,0.174,0.0,-6.475,111.969,4.0,0.0376,0.536
230,40gk32E7YaTFoQwDIWv2SY,61,0.0104,0.425,135693.0,0.754,0.112,2.0,0.438,1.0,-6.028,152.092,4.0,0.0367,0.558
231,4JEylZNW8SbO4zUyfVrpb7,68,0.166,0.79,244427.0,0.649,8.87e-05,5.0,0.092,1.0,-7.507,113.798,4.0,0.0265,0.954
232,4rdE7Rtddm0BXwj6RBFSxL,59,0.735,0.615,300453.0,0.41,4.52e-05,11.0,0.103,1.0,-12.057,128.855,4.0,0.0313,0.274
233,17tDv8WA8IhqE8qzuQn707,61,0.00564,0.682,192440.0,0.889,0.0,0.0,0.36,1.0,-4.166,138.021,4.0,0.0804,0.827
234,06EgH8BdWW9QRrlI6ZVQhW,65,0.025,0.796,245640.0,0.82,1.37e-05,8.0,0.0788,1.0,-3.094,126.028,4.0,0.0357,0.885
235,2Msuiqt9sZojSKLVZcJp1l,62,0.113,0.964,362693.0,0.785,5.39e-06,7.0,0.0563,0.0,-2.222,122.997,4.0,0.224,0.524
236,2GtaNlidzvK3hY78kCdsHa,60,0.829,0.673,260200.0,0.403,0.829,8.0,0.272,0.0,-9.809,140.986,4.0,0.0273,0.54
237,2Im64pIz6m0EJKdUe6eZ8r,63,0.115,0.608,256587.0,0.746,0.0087,5.0,0.427,0.0,-5.249,117.072,4.0,0.184,0.277
238,4sHOAALFZiNa4wukjPSBpq,59,0.138,0.516,235147.0,0.745,0.0,9.0,0.114,1.0,-5.674,177.781,4.0,0.0381,0.77
239,0bePGTDjn0XuEKoN7rOMvV,59,0.000244,0.454,167773.0,0.873,1.73e-05,2.0,0.0847,1.0,-5.072,159.814,4.0,0.122,0.562
240,3sl4dcqSwxHVnLfqwF2jly,61,0.0135,0.666,191388.0,0.975,0.000925,3.0,0.105,1.0,-3.47,128.005,4.0,0.0345,0.452
241,33a2zTGZocgU9XVDDILHM3,73,0.0909,0.745,202827.0,0.994,0.0546,2.0,0.0684,0.0,-2.194,122.049,4.0,0.0497,0.972
242,1w6kG4Rc29m5EherbvpkF5,62,0.00204,0.422,245253.0,0.52,0.00413,11.0,0.411,1.0,-10.231,189.63,4.0,0.343,0.184
243,4MKzCHlZvkwJOQRNkdw4zq,59,0.0816,0.809,194347.0,0.562,0.000418,11.0,0.105,0.0,-7.694,130.003,4.0,0.0534,0.798
244,36QG29bbGuJkxNgzY6o9Mu,59,6.07e-05,0.215,315453.0,0.911,3.47e-06,9.0,0.183,1.0,-4.715,183.535,4.0,0.0394,0.47
245,40lKptao1hxVqA7fd1OOGp,62,0.00998,0.509,285160.0,0.778,0.0,11.0,0.19,1.0,-3.608,105.066,4.0,0.0295,0.216
246,2ythurkTtSiyfK7GprJoFW,58,0.0139,0.516,217160.0,0.917,6.37e-06,11.0,0.36,0.0,-3.186,145.821,4.0,0.0827,0.635
247,1q8E1FfFuhd12c5JcJwPxQ,58,0.0396,0.605,260933.0,0.787,1.42e-06,5.0,0.163,1.0,-3.002,114.987,4.0,0.0308,0.374
248,4ImIJRZNJhNQLLdUFSYJoS,64,0.000319,0.649,278707.0,0.896,1.19e-05,10.0,0.102,0.0,-2.704,90.009,4.0,0.056,0.924
249,1EQn3Uc5AyUXoiPLeyCrrg,58,0.537,0.608,237920.0,0.569,0.0,0.0,0.097,1.0,-7.227,159.845,4.0,0.0284,0.238
250,4o4wEDRqotccDTXiQ7TORu,60,0.728,0.531,282027.0,0.603,0.0,7.0,0.11,1.0,-6.242,86.162,4.0,0.0944,0.228
251,2cIDetbjLPkhYf4r7z86WH,77,0.158,0.797,245056.0,0.41,0.0,9.0,0.0552,0.0,-5.777,83.963,4.0,0.032,0.789
252,372rbkxOwppdwGBF0wDXow,59,0.155,0.627,188000.0,0.792,0.0628,6.0,0.102,1.0,-4.419,159.044,4.0,0.0477,0.812
253,3VA8T3rNy5V24AXxNK5u9E,60,0.461,0.676,207493.0,0.762,0.0,1.0,0.0574,1.0,-4.172,119.003,4.0,0.0351,0.81
254,3HBZIY3FVzXu6YjhExNqWe,61,0.392,0.427,181533.0,0.499,0.0,0.0,0.389,0.0,-6.213,82.523,4.0,0.0601,0.338
255,2GYHyAoLWpkxLVa4oYTVko,77,0.0994,0.791,206067.0,0.59,0.00203,1.0,0.065,0.0,-9.206,119.951,4.0,0.0793,0.714
256,35Dofxo9smHVxmFQbhYIAT,57,0.0338,0.778,247615.0,0.776,0.0216,9.0,0.0772,1.0,-5.359,127.049,4.0,0.0362,0.361
257,7aAEJfIzJUUSRXQNz2JzfO,59,0.0494,0.516,289067.0,0.708,4.6e-06,9.0,0.243,0.0,-4.465,89.938,3.0,0.0253,0.33
258,28M2gifMU282QBM3fKajIS,58,0.0826,0.436,242080.0,0.95,1.08e-06,5.0,0.149,1.0,-2.627,162.088,4.0,0.057,0.352
259,0cNJ3huiV99wvUN1tmQLTL,58,0.00402,0.652,208387.0,0.671,2.89e-05,4.0,0.598,0.0,-5.376,159.963,4.0,0.315,0.518
260,74tQaH4CxM5Rs9BzerEbHr,64,0.46,0.513,186893.0,0.496,0.0,11.0,0.106,1.0,-6.049,113.072,4.0,0.0511,0.676
261,7vWFaMq63AwkFDhS2OAg5u,70,0.0662,0.816,307640.0,0.813,2.77e-06,6.0,0.602,0.0,-7.798,127.979,4.0,0.0664,0.436
262,4veeNpXDK1YRHMTJ1Cppsg,63,0.00116,0.607,404387.0,0.804,0.0,9.0,0.159,0.0,-5.209,139.983,4.0,0.0296,0.469
263,454h9zAIuTe1eJyw9iTnj4,60,0.0406,0.479,266987.0,0.906,0.0,0.0,0.051,0.0,-4.03,155.887,4.0,0.188,0.536
264,4JyacVQ1oCFXpnZkDuH5x4,66,0.295,0.747,271693.0,0.716,0.0,6.0,0.0868,1.0,-6.037,100.863,4.0,0.0694,0.385
265,3rCNmRonlHN1TXQLcG3dSk,62,0.00142,0.449,327787.0,0.813,0.000172,8.0,0.106,1.0,-5.478,177.962,4.0,0.129,0.452
266,51HpNM8RKewP5PAuBLqXwy,59,0.000773,0.47,197453.0,0.948,0.000373,10.0,0.0916,1.0,-3.708,82.491,4.0,0.0539,0.716
267,0aBKFfdyOD1Ttvgv0cfjjJ,67,0.00166,0.551,219987.0,0.893,0.0,7.0,0.348,1.0,-2.628,125.083,4.0,0.0543,0.794
268,4Dio1t8RHzLv1nfPJTSZyP,62,0.00159,0.552,195440.0,0.98,0.00552,9.0,0.438,0.0,-4.676,162.961,4.0,0.254,0.668
269,2iRfjwzPsooCskZrrlsgcC,60,0.127,0.777,231347.0,0.948,5.36e-06,7.0,0.0708,1.0,-3.648,142.359,4.0,0.0479,0.973
270,60OKW0mZiPFHVpHl3eHueg,58,0.0012,0.448,215840.0,0.84,0.0,1.0,0.0891,0.0,-3.939,157.975,4.0,0.0362,0.234
271,65PXVu64xyXCpKczg4K9Cz,62,0.384,0.507,156920.0,0.569,0.0,5.0,0.146,1.0,-5.379,185.619,3.0,0.0901,0.968
272,5JBH2osD5Y5AneMKPOfY1s,57,0.00064,0.539,205680.0,0.96,0.000899,5.0,0.113,1.0,-3.484,99.135,4.0,0.0535,0.471
273,0KtKac3tvjeGjg6FXcUy7X,57,0.192,0.754,190693.0,0.59,0.0,4.0,0.11,0.0,-6.525,147.107,4.0,0.046,0.784
274,7qfZ0ViYLmV3MKeZ0Z7htT,62,0.0135,0.794,195873.0,0.766,0.0,9.0,0.0785,0.0,-3.894,127.007,4.0,0.0377,0.55
275,72hSmnleYTiiOo23q8ZJIS,61,0.00028,0.509,297460.0,0.646,0.00468,11.0,0.0973,0.0,-6.285,124.014,4.0,0.0365,0.142
276,6GgPsuz0HEO0nrO2T0QhDv,59,0.00544,0.76,263773.0,0.595,0.0,1.0,0.241,1.0,-6.366,131.497,4.0,0.0391,0.361
277,0nCZDQrlWA149QdGTdlsFU,56,0.198,0.346,207573.0,0.61,0.0,0.0,0.117,1.0,-5.818,68.552,4.0,0.15,0.235
278,0umDVf77ygI5RiVp9OvNDj,67,0.00757,0.365,250533.0,0.606,0.052,1.0,0.103,0.0,-7.174,114.995,4.0,0.0415,0.191
279,3SwlakM6VX47IwG0Wll5ek,57,0.0536,0.807,242373.0,0.97,6.6e-05,10.0,0.149,0.0,-6.056,114.297,4.0,0.0477,0.876
280,5ZiTzbMB53mIiP3I4uQCmt,60,0.0882,0.671,268747.0,0.867,3.29e-05,0.0,0.119,0.0,-5.194,132.01,4.0,0.0503,0.698
281,14QX1ckbDIhqetvu5VZ3cP,72,0.691,0.293,335147.0,0.394,0.382,9.0,0.157,1.0,-9.581,80.168,4.0,0.0299,0.0384
282,3ueoTboomKEQpI3r9z47Kg,66,0.0418,0.561,213720.0,0.653,0.0,7.0,0.347,1.0,-4.918,91.961,4.0,0.0349,0.496
283,60c0p6GGnuwdKcQnmuM2zC,64,0.0486,0.418,233333.0,0.721,0.0,8.0,0.0984,1.0,-2.736,144.063,4.0,0.0383,0.233
284,5MyEACD2kRFeh231Z6FkdE,56,0.00248,0.894,292160.0,0.65,0.00869,10.0,0.057,0.0,-4.956,87.982,4.0,0.117,0.787
285,6XDBA3QWX51lDJ0oZbaJJN,57,0.036,0.418,317947.0,0.68,7.59e-05,7.0,0.108,1.0,-4.3,204.125,4.0,0.0346,0.142
286,4rwpZEcnalkuhPyGkEdhu0,59,0.00336,0.523,243354.0,0.944,0.557,7.0,0.119,0.0,-3.581,139.997,4.0,0.0837,0.324
287,7bNX2Fgb4MjPrYbkHaCNwV,58,0.106,0.709,207587.0,0.654,0.0,5.0,0.277,1.0,-7.753,119.989,4.0,0.0267,0.488
288,74WBGgUnpKrJXt6TETfR6Z,57,0.819,0.714,290467.0,0.305,0.0,2.0,0.174,1.0,-8.837,124.91,4.0,0.0305,0.554
289,4aPRuTsiG7B4owTTF8Dm3U,58,0.327,0.486,296227.0,0.839,0.0,10.0,0.048,1.0,-4.5,165.948,4.0,0.158,0.398
290,030OCtLMrljNhp8OWHBWW3,60,0.000176,0.59,224093.0,0.698,0.0,11.0,0.107,1.0,-4.262,95.975,4.0,0.0286,0.352
291,6LZaxlycSWrJZ4Volb25qx,57,0.00265,0.624,230707.0,0.757,1.87e-06,7.0,0.189,1.0,-2.94,121.07,4.0,0.0296,0.658
292,2cmRpmO04TLaKPzmAzySYZ,60,0.00557,0.739,536471.0,0.611,0.725,11.0,0.04,1.0,-9.829,98.004,4.0,0.0622,0.794
293,75VVIB2x1h6BfxD2PqOO57,61,0.92,0.366,54440.0,0.0279,0.0,11.0,0.109,1.0,-22.55,167.751,3.0,0.0461,0.35
294,1T1C9VVQ1lb60WxWZx7KoG,57,0.742,0.557,227760.0,0.406,0.0,4.0,0.113,1.0,-7.083,131.96,4.0,0.0278,0.222
295,454JIJlQ8GvrCoBvSfq3KA,56,0.0249,0.409,214827.0,0.765,6.16e-06,11.0,0.104,1.0,-5.696,83.093,4.0,0.0412,0.5
296,6iBWazas8QsDtBnjlXkrXk,57,0.0164,0.673,225133.0,0.902,0.0145,10.0,0.269,1.0,-4.886,97.007,4.0,0.0553,0.704
297,0t7kjpVLgOYITrSfFCoBEA,65,0.281,0.756,201160.0,0.93,0.0,1.0,0.11,0.0,-1.082,99.988,4.0,0.0274,0.737
298,1SssFw74DdHVjRa6ADggdD,71,0.0124,0.787,227067.0,0.728,0.0,0.0,0.157,1.0,-7.705,173.026,4.0,0.218,0.94
299,72bYRsbeXkOLOWfbppe8qS,57,0.186,0.606,167627.0,0.51,0.000411,2.0,0.373,1.0,-10.566,127.689,4.0,0.055,0.349
300,6IfMD01z39P15HKezjdaMP,68,0.77,0.878,191107.0,0.555,0.0,0.0,0.0663,0.0,-7.301,132.936,4.0,0.0343,0.928
301,6dU5RxthbuaN31bRbEDlNw,57,0.127,0.641,203773.0,0.582,0.00632,4.0,0.354,1.0,-6.554,181.039,4.0,0.0483,0.725
302,1nCSr7oGeUv7sUEoYuAJFF,60,0.709,0.558,271280.0,0.314,0.000319,2.0,0.193,1.0,-10.623,125.59,4.0,0.0295,0.267
303,3rDFqo8yv93PtTmdOYOPzX,58,0.0277,0.666,231653.0,0.877,1.15e-05,0.0,0.142,0.0,-4.657,125.989,4.0,0.0446,0.272
304,7DjCRhhFo9PPzca1BjMLcf,56,0.036,0.418,317453.0,0.68,7.59e-05,7.0,0.114,1.0,-4.3,204.12,4.0,0.0347,0.142
305,3lSOZb5rruEnFbe9xWELF6,67,0.959,0.348,111443.0,0.169,0.889,1.0,0.1,1.0,-18.45,138.877,3.0,0.0413,0.107
306,2qWPIc4TfXwTzw8cTNxgoI,64,0.308,0.64,174360.0,0.393,0.0129,7.0,0.0593,1.0,-4.333,105.605,4.0,0.0316,0.751
307,7Hr1Ignop7cymbE3FbOtXa,64,0.00847,0.286,326813.0,0.703,7.39e-05,4.0,0.142,0.0,-4.491,151.297,4.0,0.0348,0.259
308,2kUkZRk6U2GaJq0z5SsKWz,59,9.33e-05,0.38,206360.0,0.965,0.0,4.0,0.371,1.0,-3.442,160.061,4.0,0.0971,0.566
309,49rnuaQOpoTeKe0PA5nKdo,58,0.0259,0.779,227573.0,0.725,0.0,11.0,0.0946,1.0,-7.128,131.997,4.0,0.145,0.335
310,4GtvQ52U6f9LGkwjAqL60e,62,0.0113,0.54,230907.0,0.617,0.0,1.0,0.088,1.0,-5.534,116.635,5.0,0.125,0.127
311,6LUfuyLgvgqrykiTE6sJHY,64,0.00604,0.686,270520.0,0.751,0.000849,10.0,0.0979,0.0,-5.747,100.222,4.0,0.0604,0.851
312,6fIvjDuusQK59brMgHV9qb,58,0.121,0.625,218867.0,0.826,0.0,4.0,0.158,1.0,-5.037,99.919,4.0,0.0325,0.699
313,1r0XfrhdG6bsiS4oe1QM96,58,0.0102,0.629,234333.0,0.806,1.72e-05,2.0,0.112,0.0,-5.264,119.966,4.0,0.0442,0.409
314,18vVJsD68uh386vlZWwO3d,56,0.0735,0.531,224333.0,0.771,0.0,4.0,0.17,1.0,-6.162,159.973,4.0,0.0468,0.617
315,19tHCfzUSoy5HkpxcmbA0A,56,0.00478,0.543,265667.0,0.818,0.000368,4.0,0.0357,1.0,-3.611,139.898,4.0,0.0398,0.683
316,0QkWubamAKEvvcOTriSKX3,56,0.0201,0.835,236093.0,0.609,1.28e-06,9.0,0.107,1.0,-5.636,130.154,4.0,0.0336,0.781
317,7lWUJpax919G4JdaFEVmCy,60,0.0843,0.752,172053.0,0.836,0.000425,10.0,0.424,1.0,-3.173,120.003,4.0,0.115,0.519
318,0dyWQoMOU9oERL6c9vxtRp,62,0.239,0.701,241587.0,0.931,0.0,8.0,0.194,0.0,-0.945,79.996,4.0,0.243,0.362
319,0vvt4IZOMkRug195S4MUq0,56,0.166,0.511,234547.0,0.719,4.54e-06,4.0,0.34,1.0,-3.457,147.852,4.0,0.0265,0.289
320,25G8NNFBnjXgWCGtyPa1Ax,58,0.0995,0.912,228160.0,0.673,0.0,2.0,0.103,1.0,-8.91,120.157,4.0,0.109,0.123
321,3l4cnZdtNbVZgV3ICYh1Ni,56,0.00631,0.482,225920.0,0.844,0.0,7.0,0.189,1.0,-4.488,174.963,4.0,0.0336,0.81
322,42k1KeBehAd83lrGt1okiC,67,0.342,0.8,183693.0,0.692,1.92e-06,9.0,0.0554,0.0,-5.57,112.002,4.0,0.0614,0.917
323,4fzyvSu73BhGvi96p2zwjL,65,0.131,0.315,242496.0,0.418,0.000679,7.0,0.0836,1.0,-9.146,129.116,4.0,0.0299,0.237
324,4EAhDuoqyRtV4WiuN49OUe,64,0.545,0.815,151213.0,0.738,0.0,10.0,0.0772,1.0,-5.142,119.905,4.0,0.127,0.967
325,6oo0HD3mrcYtzApYeYsS4L,63,0.494,0.706,279067.0,0.757,7.63e-05,7.0,0.116,0.0,-7.543,120.967,4.0,0.0323,0.69
326,2ISUiwj8xXqHeUFcen0AIU,58,0.0154,0.863,208867.0,0.667,0.000341,0.0,0.125,1.0,-3.891,120.011,4.0,0.0508,0.892
327,6K07Ahf6V7CAQn0ikrOztl,60,0.255,0.64,397667.0,0.754,0.0,1.0,0.63,0.0,-5.873,87.15,4.0,0.283,0.584
328,2SEsRxNSXidnMOZoTEzX1k,56,0.0181,0.359,202467.0,0.784,2.72e-05,7.0,0.0989,1.0,-4.404,78.494,4.0,0.0438,0.444
329,2cLvZokGgikrGmY6XIzztS,59,0.000807,0.578,176400.0,0.938,0.0,2.0,0.229,0.0,-3.163,112.031,4.0,0.0462,0.594
330,2QTDuJIGKUjR7E2Q6KupIh,63,0.0249,0.259,156307.0,0.583,0.978,2.0,0.328,1.0,-9.489,111.153,4.0,0.0418,0.24
331,0cM5URUqqQTpJWonmdzF1J,65,0.744,0.685,202547.0,0.391,0.0,1.0,0.142,1.0,-7.183,87.101,4.0,0.0435,0.443
332,5TVWVF2LqehTmSZI4nykXa,56,0.701,0.55,175347.0,0.383,0.0,2.0,0.0955,0.0,-11.036,126.576,4.0,0.115,0.785
333,0j55p8YRAPG8yajtNyjt6A,66,0.321,0.69,233253.0,0.621,2.81e-05,8.0,0.0884,1.0,-3.583,66.858,3.0,0.06,0.497
334,4i3QyJFwUx7RM9xfSul0x9,63,0.0951,0.707,213895.0,0.743,0.00358,10.0,0.294,1.0,-3.874,132.003,4.0,0.0847,0.409
